	N	Location	Scale	Degree of Freedom	Shape
SHF	56.0	-0.5024331983958733	1.4734315285518722	2063447.9972095322	-2.169803327985692
SHISA4	56.0	3.144636130347961	0.603816533731032	3.5299119269541297	-2.3944255268613994
SHISA5	56.0	3.2915228897955013	0.4072159703857367	1344421.5573331718	1.7018506484128162
SHISA9	56.0	-5.966265689044178	4.001219310943924	7397704.54447744	4.280873795773635
SHKBP1	56.0	3.2394773967239825	0.365098333736388	18.61843555168811	-0.9533048785977671
SHMT1	56.0	3.0488888481182963	0.7836557553195329	19.12527904063078	-1.3069799177486985
SHMT2	56.0	3.551680935661029	0.6347087592281425	3046445.03274421	3.330516310519222
SHOC2	56.0	2.0848501986560324	0.31256742444839114	2921085.8065976445	0.5047687233332585
SHOX2	56.0	2.07960037367496	0.5736009344255818	2.004328138778554	-1.5883983347159565
SHPRH	56.0	0.5228912943727275	0.2370817679619424	5.452643752846122	-0.7146998756573508
SHQ1	56.0	1.3438157704680123	0.3113604941328224	6.150039604048513	0.29907640362561544
SHROOM1	56.0	1.8158238565048683	0.6120150220739917	5.289531051286469	-0.9883792628782837
SHROOM2	56.0	2.4447269243774836	2.9622098308510063	7450.460436518293	-7.673085136953338
SHROOM3	56.0	1.7340699437205405	1.6865853886565496	4397099.425665472	-3.2759513608166326
SIAE	56.0	3.30398260429687	0.9465194881645187	5713025.611578723	-1.8044297043175936
SIAH1	56.0	-0.8163662279456461	0.49661475073502737	22.044254539893288	1.5589569651975315
SIAH2	56.0	1.7930782755914878	0.5653465563789575	6832297.873561813	3.259302812964745
SIDT2	56.0	1.9913354172263917	0.4854535111771723	5238273.12506	-0.425028905581773
SIGIRR	56.0	-1.3636498400243078	1.5443730776519389	107571.86203979458	0.24550638791133142
SIGLEC10	56.0	-2.7060702058972446	1.1085463830808022	4161885.92243373	-0.6547431348909905
SIGMAR1	56.0	3.843932946023819	0.3324032937101159	5.181108970547028	-0.4379084785172845
SIK1	56.0	2.204209397122295	1.1746086525435588	1719915.6733142268	-0.8418819331628646
SIK2	56.0	2.518117769321309	0.7386694542368986	4312267.34471127	-2.6210831121629923
SIK3	56.0	1.576132857756705	0.3727499068111684	4.049106710726255	-0.6983864809463887
SIKE1	56.0	2.1509663034658315	0.30744445492901207	102964.83823086359	0.2700377493371857
SIL1	56.0	3.2835443901693075	0.7204983875894675	7979687.700769953	-2.5782881728168197
SIM2	56.0	1.0918584908045839	2.022708944464239	11.986596978574443	-1.822400454028755
SIMC1	56.0	1.5276454700744417	0.640557673925952	1.6025471641774551	-2.7786367977634407
SIN3A	56.0	1.979249115468448	0.3107844166717374	443752.68514300976	0.1442346004011127
SIN3B	56.0	1.8562254943693275	0.42313939530067873	2626606.0421028067	2.549092505985397
SIPA1	56.0	2.267167398115212	0.8494557234392601	4.705367941534641	-2.2591450503441335
SIPA1L1	56.0	1.655329652682839	0.6607489782772884	5087286.834121518	0.6406763743877211
SIPA1L2	56.0	3.350450515238593	1.9239604110088022	6.998412083335934	-4.329776546619829
SIPA1L3	56.0	0.9904059717044392	0.6459098876623696	7.40498881728593	1.436663400913199
SIRPA	56.0	3.6656149084077088	1.2762444700232392	2.788786002002081	-3.5505071670393726
SIRPB1	56.0	-0.5621258642799813	0.9263590824644681	2.280383353272776	-0.9973407108506868
SIRT1	56.0	2.046279749934711	0.2966219226492183	4.155276217564318	-0.9643688603853134
SIRT2	56.0	2.5946402544445766	0.25811822066759477	3.581595856200306	-0.18253780701748082
SIRT3	56.0	1.3488539869859637	0.30629174114933977	629479.100401863	-0.03939580104563895
SIRT4	56.0	0.3934913721558302	0.9065948700043114	1544565.2877733342	-6.008894078336134
SIRT5	56.0	1.075201717460118	0.466847025295659	3179584.01482198	-1.1815520984215389
SIRT6	56.0	2.004444649064186	0.315258620727886	13.356625459642931	1.00410358872045
SIRT7	56.0	2.2086210496698513	0.45910352003734667	6205645.8205689415	0.6590118979229789
SIVA1	56.0	3.615029948251641	0.42352588058837126	138.84092454280557	-0.4492205108906665
SIX1	56.0	0.4243861224010615	0.7548572021136489	8.6989528310994	0.20807391590389246
SIX4	56.0	0.24603696113120835	0.8124167096543352	5027914.6621597605	2.1237701235475956
SIX5	56.0	1.929860619764095	0.358903926683525	6.794890220952357	-0.45650376236765006
SKA1	56.0	2.664115931480749	0.7987415543080547	35.09897689791389	-2.2920832828455886
SKA2	56.0	2.7907231923345517	0.5946170329417152	9107340.112817524	4.139342676830447
SKA3	56.0	2.9085021192158194	0.7548780417703423	997099.9533369439	-2.458189897773422
SKAP2	56.0	3.012121033935398	0.6686992302462273	2.4158053436143248	-1.8936594012168304
SKI	56.0	2.9209366354873216	0.5622081441742086	93.29043996387901	-3.1346143664643957
SKIDA1	56.0	-1.9665806609660885	0.8568047849704818	5.177533247423206	1.2274143385231788
SKIL	56.0	1.5406689116025936	0.5869515130284246	4731243.3161139265	1.6686727482939623
SKIV2L	56.0	2.772384440480405	0.33971790416641	2483988.4595823456	0.49160186402746564
SKP1	56.0	3.8582565793666515	0.3663047020675606	2941033.8961812668	1.009536421329786
SKP2	56.0	2.880928312035495	0.5665484274533323	3289256.3891204577	-0.611725665403413
SLAIN1	56.0	-4.303139348526193	3.932408256681508	6559062.392810635	4.915635288274896
SLAIN2	56.0	2.4565250940804377	0.2078521617053704	2.1117850011202437	-0.7248541786557331
SLBP	56.0	3.844615476772617	0.3645025845655143	3638298.5532513224	-0.6707987107748328
SLC10A3	56.0	3.0927409441137317	0.45538571958816443	3214085.3052534796	-1.118034415837748
SLC10A5	56.0	-1.4166753492838815	0.8205648181795925	2514009.240660223	-1.2799824665582076
SLC10A7	56.0	0.6675126449260731	0.5147184976402774	7771050.322125372	-2.462683048804497
SLC11A1	56.0	-1.5567089267724625	1.2216440293389992	6644015.818452857	-6.317854264944494
SLC11A2	56.0	1.4532455461189433	0.5547444528944983	3784022.8991865367	3.142583134096591
SLC12A2	56.0	1.645791399335614	0.40290998496535646	3.746635852046038	0.5778006807355893
SLC12A4	56.0	2.83207092344547	0.37879884284390464	16127.8103701018	0.05180642097588249
SLC12A5	56.0	-0.6573868224921893	2.298356880550517	2186219.5390281696	-2.2739297857698317
SLC12A6	56.0	1.410752991747071	0.759744929258384	3417179.7166045867	-1.3432172218845566
SLC12A7	56.0	3.171733035927079	2.3298755524213846	16.36205748930459	-2.122957206858314
SLC12A8	56.0	2.594653792724709	1.8682398588873896	23.049566397536445	-1.879539143456131
SLC12A9	56.0	2.1564451351168703	0.4214159087995799	3238857.106971084	0.5610482384075194
SLC13A4	56.0	-3.456101710410114	1.501658257576061	9746776.811468724	1.5339716818508298
SLC15A2	56.0	-3.5076360754843288	1.8658769438188643	1846619.463559915	2.6970041588464717
SLC15A3	56.0	0.569460699843052	1.7947843660180207	7.739735470753898	-0.3099802053900877
SLC15A4	56.0	2.0734145937588213	0.39883360840010756	8376184.633069014	-2.7909896330083463
SLC16A1	56.0	2.7480644466601207	0.766459580992423	12.143985856901962	3.742476656609499
SLC16A13	56.0	1.587959891130942	0.8821456472017526	4.622502762657209	-2.2613394590554052
SLC16A14	56.0	1.3983231776571339	3.389163121878557	4799886.741562845	-6.567350218891916
SLC16A2	56.0	3.589926010445949	1.2003476603346148	11.682510165142912	-3.0262331801923676
SLC16A3	56.0	4.62083347921936	2.8221483835258283	8051378.478223287	-10.137780637267447
SLC16A4	56.0	1.4363118469665999	1.529770566929595	6310731.529174916	-0.29503216685169487
SLC16A5	56.0	-3.58598448464851	1.1520800904165285	2.910370108278816	0.7291586918653584
SLC16A6	56.0	-3.3886952989024017	3.1157936263892174	5430774.522629554	13.798826208962243
SLC16A7	56.0	1.079030713110484	1.3088154428817425	2.2688055473565063	-4.858655624738187
SLC17A5	56.0	1.7439180398215535	0.5234718449225623	2190140.8814510014	0.060540073856243354
SLC17A7	56.0	-1.2724711690818686	1.220204521752108	7.44510981238515	-1.1357037710879514
SLC17A9	56.0	-4.006614711607772	0.7200441906541659	1.5935279997348295	1.7274324488325887
SLC18A2	56.0	0.6917594761071504	0.700029774470794	4195788.190485749	-1.457616467534413
SLC18B1	56.0	2.170541877423031	1.0964350748882117	6.976185251104278	-1.8792636650331465
SLC19A1	56.0	2.344225895641878	0.8545384982480548	5815401.540422654	-9.721779072988113
SLC19A2	56.0	1.6128173516329105	0.5429127335145799	3433951.4577611797	-1.2562882471456986
SLC1A1	56.0	1.8580801438787447	1.9079807723029854	3.3096936904932255	-2.196003404963971
SLC1A3	56.0	2.7152453928294005	1.441632047080728	2.237728356044693	-3.1347549053549395
SLC1A4	56.0	2.072152955617608	0.6428549252621909	6.981153326375476	-0.2613011414599455
SLC1A5	56.0	4.478138826807679	0.5192911355075174	11.75199155126088	-1.041459588176514
SLC20A1	56.0	3.436939648073051	0.8967275549672891	4612982.339528803	1.9447324583454688
SLC20A2	56.0	1.635347439602914	0.538189685495974	5.526105506535968	1.5026881061970037
SLC22A15	56.0	1.3780987246788365	1.7507146322199305	7.30092976230405	-12.90039512369432
SLC22A17	56.0	2.7940924510683836	1.4236152887243967	3.823368084650261	-2.539054043040018
SLC22A18	56.0	1.6250459201117398	0.7344204543460413	8.106104061748692	-0.6332269261816798
SLC22A23	56.0	1.6331135703605102	1.4780338038416485	5613929.133479349	-2.4566406709296187
SLC22A3	56.0	-4.931808174370007	2.1771232107277765	11.704682578334001	1.9149245740618952
SLC22A4	56.0	2.0002773918270185	1.2890196090379256	6816614.5767249055	-2.115962877274457
SLC22A5	56.0	2.078023092445703	0.8193916945731562	4595207.6872457415	-4.0297910057562385
SLC23A1	56.0	-2.4427259901185367	0.6278210546839983	4.581222701149046	1.0329903441458759
SLC23A2	56.0	2.904986820182522	0.6478510015316947	2402530.0619745366	-4.275217613271536
SLC23A3	56.0	-0.6671873090405674	0.9136378297130695	8.249810510213635	-0.9831265811823298
SLC24A1	56.0	0.9014575350007115	0.6642485565765979	2159450.7707542237	-1.3660398361359283
SLC25A1	56.0	3.515254154066839	0.3265320984281177	14.139574389057506	-0.19969680360258096
SLC25A10	56.0	1.6872608592280196	0.7850229567122531	1605827.0111265127	-1.1627745743030933
SLC25A11	56.0	3.7916610261592023	0.46047561426922734	3303461.2681693323	-1.5875435642567204
SLC25A12	56.0	2.4499446811394905	0.4233068228082349	3566092.6203758605	-1.649861652413387
SLC25A13	56.0	3.1743350281275173	0.6214149286897179	159.78713716254765	-2.44185672694456
SLC25A14	56.0	1.7509430935569799	0.5050965012872587	4228004.76679479	-2.249980821839866
SLC25A15	56.0	1.4563538899211013	0.5082597584357498	3563302.531914931	0.731514329010698
SLC25A16	56.0	0.6380172008151581	0.38369670216408036	2331660.4255765025	0.9572657304405929
SLC25A17	56.0	2.3918186956059895	0.4458816230409428	5039202.223170474	-2.027230879527428
SLC25A18	56.0	0.2715455085520295	1.4912619114998371	5242005.139791639	-0.9724330043539919
SLC25A19	56.0	1.3167311008223235	0.4778480940475227	9.607409326071465	-0.28802941375440627
SLC25A20	56.0	2.8512785592324135	0.6953140313764599	2758943.575672511	-9.911648192960776
SLC25A22	56.0	1.6837430932072563	0.6108592791633982	4635085.432287341	2.5440708842706505
SLC25A23	56.0	2.7516670757329718	0.6257761482831985	2.779813834402878	-1.3673490892435614
SLC25A24	56.0	2.537318243446344	0.3907984869185773	2.1103574467642017	-0.7323657213792356
SLC25A25	56.0	1.403322610736085	0.7253462695799243	3587110.8253895924	4.277163562785267
SLC25A26	56.0	2.039385200620071	0.46491961225546974	2150944.1797607783	-2.9615475241109253
SLC25A27	56.0	1.6882131370065419	2.531902854485148	4565897.2994966395	-5.710014518158211
SLC25A28	56.0	2.6015492824369133	0.489037759416191	2331327.2395622134	-2.416317024768314
SLC25A29	56.0	0.957516742588563	0.821449616737191	44.813498069458056	-1.2903324618140395
SLC25A3	56.0	4.70199195594476	0.3127865991419629	4.0410857723156655	1.600817436262963
SLC25A30	56.0	1.3899498399886503	0.5751359044169992	5954913.491945445	1.3503751837040592
SLC25A32	56.0	2.4558184949145385	0.30911954148396814	5.463218134825038	-0.14811520727134228
SLC25A33	56.0	0.899192557445001	0.3401836596260833	1.994979316091631	-0.17504530368746113
SLC25A34	56.0	-0.18635216036722774	0.8757711134452812	16.55737163421825	-1.7981169047193797
SLC25A35	56.0	1.0925576657194938	0.49655823758435724	2.840458711935077	0.9337191144682682
SLC25A36	56.0	2.620721244513288	0.4233855388841682	7.009119523530038	-0.9117691325258914
SLC25A37	56.0	2.6697227092956206	0.4704898893987811	3.2548090096193216	-0.6642218207343781
SLC25A38	56.0	3.096574591485591	0.23823835051391234	5.168855595914264	-0.897664258139167
SLC25A39	56.0	4.011823412931065	0.3913982877698892	4194559.6237089075	-1.6385892139536142
SLC25A4	56.0	2.2001624533993667	0.9839730499053887	538614.1848360882	-1.5768233216917364
SLC25A40	56.0	1.6302040028263307	0.5024182123128174	952.131729003981	1.628664335092668
SLC25A42	56.0	1.629246605199096	0.538003460755808	28.837556963877184	-3.1000878982942033
SLC25A43	56.0	2.4893292803990352	0.45747122313308936	1378360.6032257099	-1.3979001628086756
SLC25A44	56.0	1.680636202557853	0.3653459689916879	2967603.698282797	1.4490302221746345
SLC25A45	56.0	0.2876776671638347	0.8128011427900704	2636775.850912288	-1.7922776932324695
SLC25A46	56.0	2.4767395474140868	0.21584821338938656	4.981309798550024	-0.4733593124597159
SLC25A5	56.0	5.319446206739236	0.4110648217502153	6.983863255367462	0.7962034765777708
SLC25A51	56.0	1.080447088939097	0.2944201964689513	14.980720208334926	0.33191675999656073
SLC25A52	56.0	-1.7982689510430032	0.9905199354468245	1740013.0375768673	-2.5208812655291792
SLC25A53	56.0	-0.37884159930288486	0.4735940520827757	5864520.556249373	-0.8455946439411772
SLC25A6	56.0	5.627146438762055	0.6843217489358824	20.94696104804774	-2.534720857503676
SLC26A1	56.0	-0.12356946405960996	0.5068775338283165	2.231688100325819	-0.739928948826998
SLC26A10	56.0	0.35414572853998516	1.0633772435686142	4604966.103385044	-2.3370388994067537
SLC26A11	56.0	1.8015760407080514	0.6943208024189182	2661342.0905394144	-1.2683804314171216
SLC26A2	56.0	1.574786246196564	0.602772765319182	4.196012808782139	1.2780115394191185
SLC26A4	56.0	-3.4528679434553435	1.772794471919052	3934878.172022324	1.821039670929744
SLC26A6	56.0	2.4417315491445817	0.5426295728661381	4936045.478282817	-0.7478229087079904
SLC27A1	56.0	1.3467834682732427	0.7036624284555787	39.57380538424135	-0.5497176613701213
SLC27A3	56.0	-0.030683402865844027	1.0945131865088	2044959.9921894474	2.0403241748079752
SLC27A4	56.0	2.92950316659521	0.5164184805572175	3004017.340672504	-2.110533584413692
SLC27A5	56.0	0.9669158179592283	1.962344096135294	34.763995820613154	-4.449556287149457
SLC29A1	56.0	2.5759029545862897	0.6071991937918497	9.627973872625752	0.3629954770678244
SLC29A2	56.0	-1.5985799098418372	2.1474064950758396	5395993.8031554185	2.094588701291478
SLC29A3	56.0	0.8905722939689672	1.1011733812238351	3.070556489713819	-2.753514313745579
SLC29A4	56.0	2.2876177408115814	1.9741551510166242	39.7240853887947	-2.342862985305711
SLC2A1	56.0	4.774680545882416	1.0589172044278405	2741840.435351867	-2.8007514627548606
SLC2A10	56.0	2.595525047529229	0.8355243955083886	1.8072237759900356	-2.6072520609508967
SLC2A11	56.0	0.7556090461156784	0.6832527762920233	23.104867686236908	-0.5815055985026796
SLC2A12	56.0	1.5701720037735325	1.855667107992186	4342233.905049192	-0.8509900954878873
SLC2A13	56.0	0.6956387163560882	1.0170637135378242	3.6969104766460292	-2.6385605740723217
SLC2A3	56.0	2.3525132807696325	0.37318392172984394	1.637837338308662	0.28697898367431435
SLC2A4RG	56.0	3.7890987799289744	0.6032132407265128	3454213.7262167595	-2.2939544115046497
SLC2A5	56.0	-2.8913528126629533	1.6581598063524479	5334017.900144527	0.035802672465445745
SLC2A6	56.0	1.8914895136147998	0.5641739536127488	4.380642326753387	-0.015459885872532336
SLC2A8	56.0	1.659318294765804	0.5204193793423645	1.9706813945849024	-1.2615738899574356
SLC2A9	56.0	-2.6681235459860178	1.2107317779999018	5.118761544569042	-0.874951923336543
SLC30A1	56.0	2.0374673207352094	0.3318099663921406	2.8473883144186507	0.18859060811699865
SLC30A4	56.0	0.873467494530682	0.48679949552179813	11.978102890069117	-1.7186515826575381
SLC30A5	56.0	3.046887721911259	0.3701533732971144	2683189.4004613794	-1.2856046782792754
SLC30A6	56.0	2.026864471923157	0.2877764241715327	12.255146788091961	0.6094490016661315
SLC30A7	56.0	1.8978188135597596	0.302979915272387	9.952501923837566	-0.46763115216131
SLC30A9	56.0	2.667248597521279	0.34443107740257123	1636663.4319935543	-0.5565690703534452
SLC31A1	56.0	2.36848844915911	0.5243671005860091	6814889.298092134	14.374096510408783
SLC31A2	56.0	0.22461804582272415	0.5384158879530008	6.890630697012275	0.40808226476193465
SLC33A1	56.0	1.3151315680813163	0.35588190888637616	11.520828636737004	0.8981183975634379
SLC34A2	56.0	-3.3067161390845428	0.9326792088491088	9.057291838180308	-0.2417511319204031
SLC34A3	56.0	-1.0063625738136226	1.5042772964916011	2065520.227505656	-1.6971722675630665
SLC35A2	56.0	3.022688351700019	0.5047865158005627	3030372.917695146	-1.8729661794172885
SLC35A3	56.0	1.5878658263134389	0.2542154825168602	4.129980753730155	0.22403834120529104
SLC35A4	56.0	3.6907271744458283	0.39820423293292495	2491916.3279234264	-1.7600665762794883
SLC35A5	56.0	2.3770101104470935	0.33106367678986465	5.7730277549753115	-1.0895150302498746
SLC35B1	56.0	3.1292399301608103	0.36380979875517944	2640806.1206061705	1.2929729273090202
SLC35B2	56.0	4.375467042052465	0.48257207717115014	230.12840608353616	-1.5255868251305298
SLC35B3	56.0	2.572580230043341	0.4832485160096952	2103888.6763822827	-2.4603320499169947
SLC35B4	56.0	2.6338649386346358	0.49834635733252836	10.714427199466957	-2.2906233570602827
SLC35C1	56.0	2.3932174434186795	0.5021419995651056	1801031.2207113549	-2.0902681026724395
SLC35C2	56.0	2.296911074979782	0.47413575269116187	1501125.9781162236	2.442438951558926
SLC35D1	56.0	1.8459752699848677	0.307484905045699	5.651048389551164	0.4250506181603184
SLC35D2	56.0	2.2853036801208586	0.42251309897989286	2.1989057598158577	-0.5811813757201018
SLC35E1	56.0	1.8633542108343681	0.27105988976914347	23.118644036564437	-0.07653371332667121
SLC35E2	56.0	1.427493619222999	0.5157256007087228	1850374.7399641406	-0.9802907783921484
SLC35E2B	56.0	2.812786109351718	0.6060301241856245	6151067.241882451	-1.6187356696584692
SLC35E3	56.0	1.443027791646805	0.23042531135033	1.9490806473132376	-0.5822519429515585
SLC35E4	56.0	1.204651431124044	0.7315704870557085	27.04911121731114	0.33184353184565524
SLC35F2	56.0	3.039020638623303	0.8099749859221891	4.6422368188743715	-1.7107599590311529
SLC35F5	56.0	2.0573997444554237	0.3176665726707503	8.245746431987538	1.2775149604889302
SLC35F6	56.0	2.804966535517431	0.39343493003236335	3302189.2863822766	-0.846934550038208
